id,lyrics
2ZL7WZcjuYKi1KUDtp4kCC,"TranslationsEspañolPortuguêsSpin Bout U Lyrics
Lovin' tonight (Ooh)
Give me the feelin', so right (You gotta motherfuckin' feel this shit, boy)
Give me your lovin' (BanBwoi, I want your love)
Give me your lovin' (Woah, give me your lovin')

I got feelings for you
Hope you ain't lovin' the crew
How many bodies you got?
Pray it ain't more than a few
Know that you dealt with some lames
When you was young and in school
He had to pop your cherry
But I got it wet like a pool
She got a new G-Wag'
She wanna hit Highlight Room and show it off
Got a new body, girl, show it off
This a Brazilian, I know it's soft
Toned up and she got a six-pack
Look like she used to play volleyball
American Express, you can have it all
Code to the safe, you can have it all
Fuck your main pagе, what's your Finsta? I wanna know the real you
You started dancin' to pay your tuition, girl, I wanna know what you been through
You want a boutiquе or you wanna sell hair, just let me know what you into
If you out in public and he want your number, just tell him, ""My nigga'll spin you""
The way you make me feel these days
Somethin' gettin' dropped for you, baby girl
Smoke a nigga top for you, baby girl
Burn somebody block for you
The way you make me feel these days
Comin' out my body for you, baby girl
Wipe him like he snotty for you, baby girl
Comin' out my body for you

Damn, just turned on the news and seen that men who never got pussy in school
Are makin' laws about what women can do
I gotta protect ya, I'm a made man, tied in, all the way, baby
So I gotta respect ya
Niggas put hands on you in the past, insecure because your body is precious
Four words when I think about them is crusty, musty, dusty, rusty
Eight words when I think about us is fuck me, fuck me, fuck me, fuck me
Disrespect ya and I'll smack 'em
The texts that you send in captions
The videos we got ever leak, we goin' viral or goin' platinum
Don't worry 'bout your friend's story when I had her alone
She gon' try and put some extras on it, take you out of your zone
You know how it goes when they can't get a reservation up in Carbone
They gon' tell you it's a chill night, tell you how they'd rather stay home, yeah
Jealous-ass hoes, yeah
And I know what I said 'bout bein' in Vogue
But just like that R&B group from the '90s
Girl, one call, I'll get you in Vogue
One call, you in runway shows
One call, I'm sittin' front row
One wrong call from your ex nigga sayin' dumb shit'll get him sent home
One call and my niggas ten toes
Down to go wherever I say go
Even if we gotta travel 'cross the globe
Down to take you to the end of the road, for real
You might also like
The way you make me feel these days
Somethin' gettin' dropped for you, baby girl
Smoke a nigga top for you, baby girl
Burn somebody block for you
The way you make me feel these days
Comin' out my body for you, baby girl
Wipe him like he snotty for you, baby girl
Comin' out my body for you

Want ya, I want-want ya
Oh, your lovin' so deep (Feelin' so deep)
Want ya, I want-want ya
Give me your lovin' (Feelin' so deep)5Embed"
04ndZkbKGthTgYSv3xS7en,"Cupido Lyrics

¿Vos tenías ganas de enamorarte?
Porque después desenamorarte
Te digo, que ese laburo
No me quiero enamorar

Tardo pa' contestarte
Y tú tardas pa' madurar
Algo me dice que ya es muy tarde
Pero no me dejo de preguntar
¿Qué nos pasó?
Que cuando estábamos bien, se complicó
Que no' queríamos tanto y ahora no
Cupido tiró la flecha y la cagó
¿Qué le pasó?

Porque ahora estoy sola en mi soledad
Amor que se viеne, amor que se va
No mе pidas tiempo, que eso no va
Tú pides y pides y no das na'
Si pa' olvidarte no me alcanza el alcohol
No hay botella que aguante a borrar este dolor

Yo si quiero una chance pa' vivir sin tu amor
Pero esta tusa es tan grande, va de mal en peor

¿Qué nos pasó?
Que cuando estábamos bien, se complicó
Que nos queríamos tanto y ahora no
Cupido tiró la flecha y la cagó, ¿qué le pasó?
¿Qué nos pasó?
Que cuando estábamos bien, se complicó
Que nos queríamos tanto y ahora no
Cupido tiró la flecha y la cagó
¿Qué le paso? (¿Por qué falló?)
You might also like
Si yo te extraño
Te extraño por la noche
La noche me hace daño, yo todavía te extraño (Ah)
Dicen que un clavo siempre saca otro clavo
Pero este amor esclavo es difícil de olvidar (Difícil de olvidar)
Si yo te extraño
Te extraño por la noche
La noche me hace daño, yo todavía te extraño
Dicen que un clavo siempre saca otro clavo
Pero este amor esclavo es difícil de olvidar

¿Qué nos pasó? (Mmm)
Que cuando estábamos bien se complicó
Que nos queríamos tanto y ahora no (Ooh)
Cupido tiró la flecha y la cagó, ¿qué le pasó?
¿Qué nos pasó? (Paso-oh)
Que estábamos bien y todo se jodió, ey
Que se enamoró y se desenamoró
Cupido tiró la flecha y la cagó, ¿qué le pasó?

La cagóEmbed"
5q86iSKkBtOoNkdgEDY5WV,"Vista Al Mar Lyrics

BlueFire

Rápido llega' y rápido te vas (Vas)
Entras por alante, pero sales por atrás, sí (Atrás)
Mami, no quiero que quede en un casi (Casi), yeah
Contigo siempre quise más (Más)
En la cama me das guerra y cuando terminamo' paz
Pero tú siempre pendiente a ver qué opinan los demás (Ah-ah-ah)
No hay nadie que me lo haga así (Así)
Y aunque lo hubiera, no quisiera que fuera nadie más
Parece que olvidaste lo rico que se siеnte en mi habitación
Tu cuerpo con еl mío, mai, combinan de una manera
Que es vernos, apagar las luce', cámara y acción (Acción)
Y todo sin meter el corazón (Yeah, yeah, yeah, yeah)

Ya no está pa enchule' (No, no, no, no)
A ninguno le dice, to's mejor circulen
Pero cuando tienes ganas todos saben a qué nene acude'
Tengo hueco en mi mente pa' que te mude'
Y llévame por el mal
Hoy te traigo a mis islas para hacerlo vista al mar
Siempre está caliente, pero el corazón frío, esquimal
Dale, cáele pa'l hotel para hacerte mi ritual
Que tú tienes el poder para jugar con mi mente (Eh)
¿Cómo se siente, cómo se siente
Sabiendo que de todos soy el diferente?
Y no fuma, pero su nota es sobresaliente

Parece que olvidaste lo rico que se siente en mi habitación
Tu cuerpo con el mío, mai, combinan de una manera
Que es vernos, apagar las luce', cámara y acción (Acción)
Y todo sin meter el corazón
You might also like
Si te fueras de mi cama sería como LA sin LeBron (LeBron)
Lo tuyo no es genético, es un don
Nadie se explica cómo la mueves tan ca—
Bronceado ese cuerpito de tanto ir a la playa
La combi Versace no falla
Te pediría de rodillas que nunca te vayas
Te darás cuenta cuando ninguno de estos bobos dé la talla, yeah
Mami, otro sí, yo no te fallaré
Tus gemidos en mi cabeza no se callan, yeah
Cada vez que te veo escribo un himno
Y siempre nos pasa lo mismo, que

Rápido llega' y rápido te vas (Vas)
Entras por alante, pero sales por atrás, sí (Atrás)
Mami, no quiero que quede en un casi (Casi), yeah
Contigo siempre quise más (Más)
En la cama me das guerra y cuando terminamo' paz
Pero tú siempre pendiente a ver qué opinan los demás (Ah-ah-ah)
No hay nadie que me lo haga así (Así)
Y aunque lo hubiera, no quisiera que fuera nadie más

Parece que olvidaste lo rico que se siente en mi habitación
Tu cuerpo con el mío, mai, combinan de una manera
Que es vernos, apagar las luce', cámara y acción (Acción)
Y todo sin meter el corazón
Embed"
1ZkIxbmM3ZUhn2OayBdwe5,"Tuenti (Remix) Lyrics

(Yo sé que tú nunca fuiste mía, pero vuelve, eh, eh, eh)
(Tú eres un problema de los que no se resuelven)
Tú encima mía y la luna encima tuya (Encima tuya)
Tus amigas siempre van a hablar mal, no deje' que influya
Lo que digan de mí
Porque a vece' tú te enfada' y no deja' que fluya
Y te encierra' en ti
Si tú escucha' lo que dicen eso es solo culpa tuya
(Eso еs solo culpa tuya)
Yo sé que tú nunca fuiste mía pero vuеlve, eh
Aunque hablen de mí
Tú eres un problema de los que no se resuelven, eh
Yo te resolví
Yo dándote todo pero no me lo devuelves
Si te hablan mierda de mí es pa' que me recuerdes
Si no te hablo e' que no quiero que pares
Si me ves en el suelo no me dispares, oh

Yo sé que tú nunca fuiste mía pero casi, tú tan frágil
Y yo yendo a verte a casa 'e tu mai en taxi
Tú ere' un recuerdo rico como el Dalsy
Si me dejas solo, me da miedo como en TranZit
Tu novio e' un cipollo, no entiende de rollo
Va de tiguerón, pero ni a gato llega
Tú ere' demasia'o linda pa' estar con cualquiera
Las demá' te miran mal, pero eso e' normal

Porque ella tiene como veinti, bolso' de Valenti
Ella fuma hierba desde que tenía Tuenti
Se hizo el Twitter solo pa' promocionar el Only
Siempre que le pongo reggaetón se pone horny, yeh
You might also like
Yo sé que tú nunca fuiste mía pero vuelve, eh
Aunque hablen de mí
Tú ere' un problema de los que no se resuelven, eh
Yo te resolví
Yo dándote todo pero no me lo devuelve'
Si te hablan mierda de mí, es pa' que me recuerde'
Si no te hablo e' que no quiero que pare'
Si me ve' en el suelo no me dispare'

Ella se fue con el verano y el sol
Dejó la uni, ahora trabaja en el mall
Hablaban de nosotro' como TINI y De Paul
Pero pichábamo' como en el béisbol
Y la saqué del estadio, flow ""Kemba"" de Eladio
Te he buscado en la calle, te he busca'o en otro' labio'
Con él un semanal, conmigo era uno diario
Siempre salían con algo y siempre algún comentario, ey

Tiene como veinti, bolso' de Valenti
Ella fuma hierba desde que tenía Tuenti
Se hizo el Twitter solo pa' promocionar el Only
Siempre que le pongo reggaetón se pone horny
Yo sé que tú nunca fuiste mía pero vuelve, eh
Aunque hablen de mí
Tú eres un problema de los que no se resuelven, eh
Yo te resolví
Yo dándote todo pero no me lo devuelves
Si te hablan mierda de mí es pa' que me recuerdes
Si no te hablo e' que no quiero que pares
Si me ves en el suelo no me dispares
(Yeh-eh-eh-eh-eh)

El Clyde con el Saiko
(Dímelo, Suave, ey, ey)
(Dímelo, Sunday)2Embed"
4AFsRbaLKRWo3dDtjDFA2V,"Me and Your Mama Lyrics
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
Do what you want
(I'm telling you…) Let me into your heart
Can't stand it, backhanded
They wanna see us falling apart
You know that I love you
So let me into you

Let me into your heart
(Do you really love me? I'ma get you, girl, ahhh!)

This is the end of us
Sleeping with the moon and the stars
I know where you've been
You can see us far then near

Let me into your heart
(Oh, this ain't no bullshit, I really love you, girl)
Oh, oh, god
Girl, you really got a hold on me
So this isn't just puppy love
Girl, you really got a hold on me
So this isn't just puppy love
You might also like
I'm in love when we are smokin' that
(Oh my God, I)
Let me in (Girl, you really got a hold, woo!)142Embed"
4PMqSO5qyjpvzhlLI5GnID,"TranslationsTürkçeEspañolPortuguês日本語ItalianoDeutsch한국어Good Days Lyrics
Good day in my mind, safe to take a step out
Get some air now, let yo edge out
Too soon, I spoke
You be heavy in my mind, can you get the heck out?
I need rest now, got me bummed out
You so, you so, you
Baby, baby, babe
I've been on my empty mind shit

I try to keep from losin' the rest of me
I worry that I wasted the best of me on you, babe
You don't care
Said, ""Not tryna be a nuisance, this is urgent""
Tryna make sense of loose change
Got me a war in my mind
Gotta let go of weight, can't keep what's holdin' me
Choose to watch while the world break up in front of me
All the while, I'll await my armored fate with a smile
Still wanna try, still believe in
Good days, good days, always
Always inside (Always in my mind, always in my mind, mind)
Good day living in my mind

Tell me I'm not my fears, my limitations
I disappear if you let me
Feelin' like, yeah (On your own)
Feelin' like Jericho
Feelin' like Job when he lost his shit
Gotta hold my own, my cross to bear alone, I
Ooh, played and dipped, way to kill the mood
Know you like that shit
Can't groove it, ba-baby
Heavy on my empty mind shit

I gotta keep from losin' the rest of me (Rest of me)
Still worry that I wasted the best of me on you, babe
You don't care
Said, ""Not tryna be a nuisance, this is urgent"" (It's urgent)
Tryna make sense of loose change
Got me a war in my mind (My mind)
Gotta let go of weight, can't keep what's holdin' me
Choose to watch while the world break up in front of me
You might also like
All the while, I'll await my armored fate with a smile
Still wanna try, still believe in
Good days, good days, always (Good days on my mind, good days on my mind)
Sunny inside (Always in my mind, always in my mind, mind)
Good day living in my mind

Gotta get right
Tryna free my mind before the end of the world
I don't miss no ex, I don't miss no text
I choose not to respond
I don't regret, just pretend shit never happened
Half of us layin' waste to our youth, it's in the present
(Na-na, na-na, na-na, na)
Half of us chasin' fountains of youth and it's in the present now

Always in my mind, always in my mind, mind
You've been making me feel like I'm
Always in my mind, always in my mind, mind183Embed"
1dw7qShk971xMD6r6mA4VN,"TranslationsEnglishDeutschPERO TÚ Lyrics

Ey, perdón la hora
Solo quería decirte que
Lo que me pasó contigo no me pasaba hace mucho
Me llamó a las dos que se había desvela'o
De intentar olvidarme se había olvida'o
Terminamo' en el carro haciéndolo
Y al terminar dibujamos corazone' en el vaho
Pero tú-tú-tú, con esa actitud-tud-tud
Me tiene' envuelto en el booty y ese tattoo (Yeah, yeah, yeah)
Cuando no puedo aguantar na' má', mami, siempre estás tú, yeah
Esperándome para apagar la lu'
¿Cómo olvidar lo que hicimos?
Entre blone' y botellas de vino
Soltándome el pelo, tú mirándome me desvisto
Y si te queda', lo que quiera' yo te cocino

Mami, tú me tiene' mal
Quiero tenerte de frente
Pa' que me diga' cómo se siente
Cuando estoy ausente
Aunque sé que te tiene mal
Que otros babie' me tienten
Pero pa' mí es indiferente
Tú ere' el único diferente

Me tiene' mal, pero me lo hace' tan bien
Que voy a hacer que ese culo se siente en una Cayenne
Aunque sea' una psycho, por ti exploto la Cartier
Disfrútate el presente y olvídate del ayer
Que ayer to's cometemo' errore'
Si no, mira mis anteriore'
Disfrutemo' del momento antes que todo se evapore
Y aunque no esté en romance, sí quiero que te enamore'
Y que mi cuarto de ropa interior decore'
You might also like
Este cuerpito de jean
Papi, estas curvas no tienen fin
Y aunque no me llamo Ivy, hoy yo quiero ser tu queen, ey
Tan solo me llama', papi, solo envía el PIN
Nos peleamo' en la cama y la usamo' como un ring

Pero tú-tú-tú, con esa actitud-tud-tud
Te tengo envuelto con el booty y ese tattoo
Cuando no puedo aguantar na' má', papi, siempre está' tú, ey
Esperándome para apagar la lu'
¿Cómo olvidar lo que hicimo'?
Entre blone' y botellas de vino (Papi, yo te—, ah)
Soltándote el pelo, quitándote el panty Moschino
Y si te queda' a dormir, lo que quieras te cocino

Mami, tú me tienes mal
Quiero tenerte de frente
Pa' que me diga' cómo se siente
Cuando estoy ausente

O-O-Ovy On The Drums2Embed"
1qMMYpVatbRITKCfq1gasi,"TranslationsРусскийFuture - PUFFIN ON ZOOTIEZ (Türkçe Çeviri)*Españolहिन्दीPUFFIN ON ZOOTIEZ Lyrics
G5 the flight, man, I'm way in the sky
She finna tell me ""No way"" and it's cap
Nigga, can't even see me, I'm way in the sky
G5 the flight, nigga way in the sky
G5 the flight, man, I'm way outta here

G5 the flight, nigga, can't even see me
I'm way outta here, I'm too far in the sky
Hermès ashtray to dump my ashes
Bitch so pretty, look better than Cassie
Puffin' on zooties and she callin' me daddy
Walkin' on shit, turn it up and I gas it
Came out the gutter, it ain't nothin' for me to swag it
Secure the bag, got a bitch, I'ma bag it
Turnin' it up, gotta make sure shit good
Park it, two mil' in the middle of my hood
Drinkin' on mud, I made it out of thе sewer
Chrome Hеart accessories, whatever, I'm good
Lot of these niggas, they lookin' the same
They copy my lingo, they bitin' my chain
Championship, championship, Range just gon' amp this shit
Bitch break her neck just to look at the kid
Dirty the Fanta but make it in Canada
Bro get this money like it's my religion
It's gon' be a mad day, a sad day for any of these niggas
That try to compare whatever I did
Damn near touched a hundred, it just off the gig
I came out the jungle, they kidnapped a kid
I trap out a bando, spent ten on a crib
I look at the ocean to spot thirty M's
Pin it where I'm at, the city I'm in
I give you my fully, no matter where I'm in
Her hair touch her ass, she gon' think she Korean
You fuckin' me good, bitch, you helpin' me win
Niggas can't see me, ain't no competition
Too many bracelets, need a whole 'nother wrist
I'm never sober, don't think I'ma quit
I pop the E, I can feel when it kick

G5 the flight, nigga, can't even see me
I'm way outta here, I'm too far in the sky
Hermès ashtray to dump my ashes
Bitch so pretty, look better than Cassie
Puffin' on zooties and she callin' me daddy
Walkin' on shit, turn it up and I gas it
Came out the gutter, it ain't nothin' for me to swag it
Secure the bag, got a bitch, I'ma bag it
Turnin' it up, gotta make sure shit good
Park it, two mil' in the middle of my hood
Drinkin' on mud, I made it out of the sewer
Chrome Heart accessories, whatever, I'm good
Lot of these niggas, they lookin' the same
They copy my lingo, they bitin' my chain
Championship, championship, Range just gon' amp this shit
Bitch break her neck just to look at the kid
You might also like
Count up some millions then take some more drugs
Been stuck in my memory, they wasn't showing love
Ain't matching my fly, bitch, you know you a dub
I started this wave and ain't using a brush
Stopped taking molly, I'm back on the E
Flying commercial, you ain't high as me
Driving a spaceship, the one with the wings
Cross up the trap, I done broke down a key
Ain't let no fuck nigga holdin' me back
Put a switch on it, these lil' niggas whack
After I hit your bitch, givin' her back
Ain't got no roof, put her heart on a strap
Go to the moon, ain't gon' show you no slatt
Pluto tycoon, ain't no regular 'Cat
Took a few shrooms, I forget where I'm at
Poppin' a Tesla, I feel when it kick

G5 the flight, nigga, can't even see me
I'm way outta here, I'm too far in the sky
Hermès ashtray to dump my ashes
Bitch so pretty, look better than Cassie
Puffin' on zooties and she callin' me daddy
Walkin' on shit, turn it up and I gas it
Came out the gutter, it ain't nothin' for me to swag it
Secure the bag, got a bitch, I'ma bag it
Turnin' it up, gotta make sure shit good
Park it, two mil' in the middle of my hood
Drinkin' on mud, I made it out of the sewer
Chrome Heart accessories, whatever, I'm good
Lot of these niggas, they lookin' the same
They copy my lingo, they bitin' my chain
Championship, championship, Range just gon' amp this shit
Bitch break her neck just to look at the kid10Embed"
6ebo7CQn4ILLGvXRmXHhQz,"Miénteme Lyrics

Ay, me estás grabando, ya sé
Te descubrí

Dale, miénteme
Haz lo que tú quiera' conmigo
Dime que esta noche yo soy tu bebé
Y mañana somo' amigo', amigo'
Porfa, miénteme
Haz lo que tú quiera' conmigo
Ay, dime que esta noche yo soy tu bebé
Y mañana somo' amigo', amigo' (Lady)
¿Quién dijo amigo'? Si te conozco mucho má' sin la ropita
Sé que tené' ganita' de estar conmigo
Aunque cuando hay gente me decís ""amiguita""
Sé que tú necesita'
Si la' mirada' mataran, tan-tan-tan
Tú y yo no estaríamo' vivo' papi, na'-na'-na'
Cuando estamo' acompañado' solo bla, bla, bla
Pero si 'tamo solito' mucho muah, muah, muah
Si la' mirada' mataran, tan-tan-tan
Tú y yo no estaríamo' vivo' papi, na'-na'-na'
Cuando estamo' acompañado' solo bla, bla, bla
Pero si 'tamo solito' mucho muah, muah, muah (TINI, TINI, TINI)

Dalе, miénteme
Haz lo que tú quiеra' conmigo
Dime que esta noche yo soy tu bebé
Aunque mañana somo' amigo', amigo'
Porfa, miénteme
Haz lo que tú quiera' conmigo
Ay, dime que esta noche yo soy tu bebé
Y mañana somo' amigo', amigo'

'Toy má' clara que el agua
Baby, fluyo aunque mañana te vaya'
Yo no sé qué me pasa
Pero hoy quiero pasarme de la raya
Porque si me besa'
La' gana' se me suben a la cabeza
Hoy mezclamo' el tequila con cerveza
Porque yo sé que en el fondo a ti te gusta, dale, confiesa
Porque si me besa'
La' gana' se me suben a la cabeza
Hoy mezclamo' el tequila con cerveza
Porque yo sé que en el fondo a ti te gusta, solo confiesa
You might also like
Dale, miénteme
Haz lo que tú quiera' conmigo
Dime que esta noche yo soy tu lady
Aunque mañana somo' amigo', amigo'
Porfa, miénteme
Haz lo que tú quiera' conmigo
Ay, dime que esta noche yo soy tu bebé
Y mañana somo' amigo', amigo' (Amigo')

¿Qué importa?
Si la vida es una sola, ¿qué importa?
Ya tú sabe' que esta noche e' bien corta
Tú y yo estamo' pa' vivir el momento
¿Qué no' im—, qué no' im—, qué no' importa?
Si la vida es una sola, ¿qué importa?
Ya tú sabe' que esta noche e' bien corta
Tú y yo estamo' pa' vivir el momento
¿Qué no' importa?

Porfa
TINI, TINI, TINI
La Nena de Argentina
La-La-La-La
La-La-Lady
Muah3Embed"
7phmBo7bB9I9YifAXqnlqV,"I Wrote The Book Lyrics
When it comes to hitchin' the boat up
Backin' down the ramp in my old truck
To find a bunch of logs
To catch a bunch of hogs
Yeah, I wrote the book
Yeah, I wrote the book

If you wanna learn to throw a curve right
To catch a clean up lookin' on a third strike
Talk a little smack while he's walkin' back
Yeah, I wrote the book
But there's one that lays by the lamp on the nightstand
One that says don't cuss and don't fight
Or let the bottle turn you into a different man
But damn if I don't do it every Friday night
Those get you into Heaven letters in red
Ain't gettin' read enough to keep me on a straight line
I'm a Jack of all trades but man I gotta say
That's one book I didn't write

I met a good girl she had her life straight
She said she loved that I was good at everythin'
One day she left me in a cloud of dust
'Cause I never was too good at pickin' up

The one that lays by the lamp on the nightstand
The one that says don't cuss and don't fight
Or let the bottle turn you into a different man
But damn if I don't do it every Friday night
Those get you into Heaven letters in red
Ain't gettin' read enough to keep me on a straight line
I'm a Jack of all trades but man I gotta say
That's one book I didn't write
You might also like
Yeah, the good Lord knows I need it
I didn't write it but I probably oughta read it

The one that lays by the lamp on the nightstand
One that says don't cuss and don't fight
Or let the bottle turn you into a different man
But damn if I don't do it every Friday night
Those get you into Heaven letters in red
Ain't gettin' read enough to keep me on a straight line
I'm a Jack of all trades but man I gotta say
That's one book I didn't write
That's one book I didn't write
That's one book I didn't writeEmbed"
2oW52tBeJNSv93Ct5AJb8q,"TranslationsPortuguêsEnglishUna Noche Sin Pensar Lyrics

Se ve que tú aún me amas
Yo nunca digo nada, aunque te extraño y lo sabes
Porque cuando rompimos, nos rompimo' en partes
Unas las tienes tú y otras las tengo yo
Te las puedo devolver, pero nos toca pasar

Una noche sin pensar para tomar
Y perdonarnos desnudos en el mar
Solo una noche más para coger
Las piezas de tu corazón y hacerte ver
Lo que éramos tú y yo
No lo tiene nadie más
Aunque en la vida real te tenga que olvidar
En mis fantasías tú siеmpre tendrás tu lugar
Me cambia еl ánimo, es automático
Cuando me entero que tu corazón va rápido
Buscando en otro lado lo que teníamos
Dijimos ""te amo"", pero ni nos conocíamos
Y ese fue el error, el primer amor nunca lo frenas
Y nunca lo olvida' porque te encanta cómo suena
Me puedes bloquear, me puedes odiar y buscar mis besos en alguien más
O también podemos pasar

Una noche sin pensar para tomar
Y perdonarnos desnudos en el mar
Solo una noche más para coger
Las piezas de tu corazón y hacerte ver
Lo que éramos tú y yo
No lo tiene nadie más
Aunque en la vida real te tenga que olvidar
En mis fantasías tú siempre tendrás tu lugar

Uh-uh, uh-uh
Una noche sin pensar
Uh-uh, uh-uh
Una noche sin pensar
You might also like
Una noche sin pensar (Sin pensar) para tomar (Para tomar)
Y perdonarnos desnudos en el mar
Solo una noche más para coger (Una noche más)
Las piezas de tu corazón y hacerte ver (Ver)
Lo que éramos tú y yo (Lo que éramos tú y yo)
No lo tiene nadie más
Aunque en la vida real te tenga que olvidar
En mis fantasías tú (¡Eh!) siempre tendrás tu lugarEmbed"
6IyoLWzljeR3ldQo4KWHT6,"TranslationsРусскийEspañolOut thë way Lyrics
(Pull up lil' bitch like—, I-I’m—)
Pull up lil' bitch like, ""Yeah,"" huh
I bought a Urus today, uh-huh
Paint it all yellow, look like a bird (I-I'm—)
Inside big body, two times two, my money, bitch, all I got (I-I’m working on dying)
Yeah, I make money, my thot-thot-thot 'bout to fold that money all up (BNYX, ooh)
Yeah, I'm swervin' it daily (Ooh, oh)
Yeah, I'm causin' a madness (Ooh, oh)
Yeah, I'm fuckin' the baddest, uh
Yeah, I bought me the Crowdless (Ooh, oh)
I bought me the gems
Yeah, I never need practice (Ooh, oh)
My money gon’ double or triple, yeah, your money subtractin’ (Ooh, oh)
Yeah, peeled off on the jakes, peeled off on the cops, peeled off on a swerve (Ooh, oh)
Yeah, I ain't even fuckin’ with nobody, bitch got a crib in the 'burbs (Ooh, oh)
Yeah, this shit could've gone so bad, this shit could've gotten the worse, yeah (Ooh, oh)
Yeah, free YSL out the chain gang, big fuck 12, they birds (Brr)
I ran up my money the most, I’m richer than all of the nerds (Yeah)
Yeah, I'm flexin' a big bankroll, these knots in my pockets, it hurt (Big bankroll)
I had to change up the Tonka, this bitch, it kept ripping the curb 'til it burn (Skrrt)
Twenty-four seven, I steady be poppin' these pillies, these muhfuckin' Percs
I think I'm Osama, lil' bitch, yeah, the way that I blew up and left on the Earth (Bang)
I hope that you don't think you could just rock with the gang, you can't come over here (No way)
You can try pullin' up on us lil' bitch (Ooh), you get hit with a muhfuckin' AR (Oh)
I don't even be postin' no pics on the Instagram, bitch, I just muhfuckin' stay out (Ooh, oh)
Bitch, if you do it like me, if you do it like us, you gon' get a big payout (Ooh, oh)
You can be stuck in the mix with a couple lil' blicks, but it's always a way out (Hey, hey, I-I'm—)
I'm just swervin' the muhfuckin' jakes on the side, the muhfucker told me to stop (Hey, hey, I-I'm working on dying)
I, I don't even be understanding all this shit and it mix better muhfucking high (BNYX)
Loud, loud, I used to be shippin' the pound (Hey, hey)
I bought the muhfuckin' crib, lil' bitch, yeah, look at me now (Hey, hey)
Yeah, look at these muhfuckin' diamonds, listen the way that they sound (Hey, hey)
Yeah, new watch every day of the week, lil' Rollie bitch, with the AP (Hey, hey, hey, hey)

(Pull up lil' bitch like—, I-I'm—)
Pull up lil' bitch like, ""Yeah,"" huh
I bought a Urus today, uh-huh
Paint it all yellow, look like a bird (I-I'm—)
Inside big body, two times two, my money, bitch, all I got (I-I'm working on dying)
Yeah, I make money, my thot-thot-thot 'bout to fold that money all up (BNYX, ooh)
Yeah, I'm swervin' it daily (Ooh, oh)
Yeah, I'm causin' a madness (Ooh, oh)
Yeah, I'm fuckin' the baddest, uh
Yeah, I bought me the Crowdless (Ooh, oh)
I bought me the gems
Yeah, I never need practice (Ooh, oh)
My money gon' double or triple, yeah, your money subtractin'You might also like6Embed"
0Sfn2TYbpQtCGMBf6C0Y6T,"Playa Del Inglés Lyrics

O-O-Ovy On The Drums
Tú no fuiste la primera
Tampoco será' la última
Pero como yo quisiera
Que sí que fuera' la única
Que le presente a mi familia y a mi gente
Caile pa'l party pa' que entre' en otro ambiente
Y cada vez que te veo, me acuerdo, ma, de aquella vez
Del perreíto en Plaza, en Playa del Inglés
Yo no quiero ser tu ex, hoy va a haber nochе de sex
A ti te gustan islеño', venga, dale, niégate
Que te veo, me acuerdo, ma, de aquella vez
Del perreíto en Plaza, en Playa del Inglés
Yo no quiero ser tu dueño, no me frunza' el ceño
Y a ti te gustan isleños, venga, dale, niégate

No quiero ser otro má' en tu lista
Empezamo' bellaqueando por Insta
Voy de Puerto Rico hasta Gran Canaria
No sé nada, baby, yo soy turista
A mi boy, el clima cálido (Oh)
Llegamo' en el party bus, nos ven y quedan pálido'
Mi gente ya la examinó, siempre que salimo'
Aunque la llamo en anónimo, eso no le cambia el ánimo
Antes de ti y despué' habrán má', pero olvidarte yo a ti jamá'
Me dijo que le excita mi voz, le hablo al oído y la dejo mal
Quiere que yo la saque a janguear, ella por nadie piensa cambiar
Está con su equipo alzando la copa como que ganaron el Mundial

Y cada vez que te veo, me acuerdo, ma, de aquella vez
Del perreíto en Plaza, en Playa del Inglés
Yo no quiero ser tu dueño, no me frunza' el ceño
Y a ti te gustan isleños, venga, dale, niégate
Si te veo me acuerdo, ma, de aquella ve'
Del perreíto en Plaza, en Playa del Inglés
Yo no quiero ser tu ex, hoy va a haber noche de sex
Y a ti te gustan isleño', venga, dale, niégate
You might also like
Te gustan isleños y a mí me gusta que te gustemo'
Dime cuántas son para que con el combo las busquemo'
No deje' que se rieguen veneno'
Entre tú y yo, todo fluyó
Quiere' irte de viaje, elige entre París o New York
Pero siempre volvemo' y estamo' chill
Llegamo' a la isla y fumamo' weed
Yo te consigo la cone, tell me what you need
Cualquier pregunta que haga' pa' ti tengo un sí
Si te propongo que te mude', yo no sé qué me diría'
Pero hueco tiene' de sobra en mi mente
Solo te pido que no dude' y que si tú en mí confía'
Sentirás una vibra diferente

Y cada vez que te veo, me acuerdo, ma, de aquella vez
Del perreíto en Plaza, en Playa del Inglés
Yo no quiero ser tu dueño, no me frunza' el ceño
Y a ti te gustan isleños, venga, dale, niégate
Si te veo me acuerdo, ma, de aquella vez
Del perreíto en Plaza, en Playa del Inglés
Yo no quiero ser tu ex, hoy va a haber noche de sex
Y a ti te gustan isleño', venga, dale, niégate

Myke Towers, baby
MT
Quevedo
Young Kingz, baby1Embed"
